Transaction_ID,Order_Date,Delivery_Date,Company_Name,Industry,Country,Region,Customer_Segment,Sales_Rep,Channel,Product_Name,Unit_Price,Quantity,Discount_Pct,Revenue,COGS,Gross_Profit,Tax_Rate,Tax_Amount,Net_Profit,Revenue_Target,Payment_Method,Transaction_Status,Priority,Units_Returned,Customer_Satisfaction,Rating,Repeat_Customer,Contract_Length_Months,Notes
TXN-104271,2020-07-26,2020-09-16,AlphaVentures,E-Commerce,United States,North America,Government,James Teller,Direct Sales,Integration Module,14831.63,269,0.1,3590737.62,1761072.39,1829665.23,0.12,430888.51,1398776.72,390416.42,PayPal,Refunded,Low,34,Very Satisfied,4.8,Yes,21,VIP client
TXN-101689,11/29/2023,2023-12-27,Orion Inc,Consulting,UAE,Latin America,Government,Kenji Tanaka,Social Media,Maintenance Plan,3239.43,386,0.36,800268.79,476811.89,323456.9,0.2,160053.76,163403.14,89366.07,Check,Refunded,Critical,14,Very Satisfied,2.4,No,2,Negotiated price
TXN-101725,2024-07-07,2024-07-26,PrimeSolutions,Retail,Singapore,Asia Pacific,Government,Maria Santos,Cold Outreach,Training Package,12592.95,434,0.08,₱5028113.08,2477921.68,2550191.4,0.17,854779.22,1695412.18,162235.15,PayPal,Refunded,Critical,50,Satisfied,1.8,1,29,First purchase
TXN-101203,2021-02-23,2021-04-11,GlobalTech,Logistics,Philippines,Asia Pacific,Government,Priya Nair,Direct Sales,Custom Development,3315.26,152,0.38,312430.1,121428.3,191001.8,0.25,78107.52,112894.28,210967.5,Check,Processing,Critical,3,,1.7,No,20,Negotiated price
TXN-100834,2021-12-06,2021-12-15,Orion Inc,Healthcare,Australia,Middle East,Enterprise,Priya Nair,Social Media,Hardware,8947.91,143,0.38,793321.7,490349.67,302972.03,0.15,118998.25,183973.78,367687.72,Credit Card,Cancelled,Low,19,Very Satisfied,4.7,Yes,33,First purchase
TXN-101866,2020-07-15,2020-08-29,PrimeSolutions,Retail,United States,Latin America,Government,Emma Clarke,Social Media,Software License,13230.68,244,0.39,1969254.41,1329162.81,640091.6,0.08,157540.35,482551.25,115763.94,Invoice Net 30,Refunded,Critical,18,,4.0,No,28,Escalated
TXN-102496,2024-05-02,2024-06-12,Acme Corp,Technology,United States,Africa,Enterprise,Priya Nair,Social Media,Analytics Suite,13988.93,375,0.28,£3777011.1,1866248.63,1910762.47,0.26,982022.89,928739.58,64452.69,PayPal,Pending,Critical,10,Very Dissatisfied,2.2,No,33,Escalated
TXN-102010,2021-11-21,2021-12-05,Vertex Partners,Technology,Singapore,Africa,Government,Aisha Bello,Partner,Analytics Suite,1013.18,152,0.15,130902.86,62685.59,68217.27,0.05,6545.14,61672.13,282166.73,Bank Transfer,Cancelled,Critical,1,Neutral,,Yes,4,Escalated
TXN-100340,2024-09-05,2024-10-27,Nexus Co,E-Commerce,Germany,Europe,Startup,Lucas Müller,Referral,Analytics Suite,7131.27,147,0.2,838637.35,318541.18,520096.17,0.14,117409.23,402686.94,378648.38,Invoice Net 60,Processing,Low,11,Very Satisfied,1.6,No,16,VIP client
TXN-103920,2020-02-09,2020-04-05,BetaGroup,Healthcare,United Kingdom,Latin America,SMB,Lucas Müller,Cold Outreach,Consulting Service,2169.65,431,0.21,738744.13,390496.98,348247.15,0.11,81261.85,266985.3,165697.61,Invoice Net 60,Completed,Low,39,Neutral,3.1,No,20,Escalated
TXN-101601,2023-04-27,2023-06-20,PrimeSolutions,Technology,United States,Asia Pacific,SMB,Chen Wei,Direct Sales,Cloud Subscription,13806.35,14,0.26,143033.79,51451.94,91581.85,0.05,7151.69,84430.16,55718.07,PayPal,Pending,Critical,2,Dissatisfied,3.6,Yes,26,First purchase
TXN-103288,2021-10-16,2021-11-16,NovaBiz,Manufacturing,Canada,Asia Pacific,Enterprise,Aisha Bello,Online,Support Contract,2229.51,452,0.08,927119.44,339985.62,587133.82,0.15,139067.92,448065.9,172456.25,Credit Card,Refunded,Low,39,Dissatisfied,2.7,Yes,24,First purchase
TXN-104751,2022-09-04,2022-09-26,Vertex Partners,FMCG,Germany,North America,Startup,Sofia Andrade,Trade Show,Hardware,12722.47,445,0.0,5661499.15,2203749.98,3457749.17,0.22,1245529.81,2212219.36,345738.79,Bank Transfer,Pending,Medium,34,Very Satisfied,4.4,Yes,8,Escalated
TXN-100480,2024-02-10,2024-02-23,GlobalTech,Manufacturing,Australia,Middle East,Mid-Market,Chen Wei,Cold Outreach,Support Contract,6509.16,471,0.03,2973839.93,1268640.76,1705199.17,0.17,505552.79,1199646.38,180542.96,Invoice Net 30,Cancelled,Medium,49,Satisfied,2.6,No,28,VIP client
TXN-102895,2025-03-22,2025-04-08,PrimeSolutions,Logistics,Philippines,Latin America,SMB,Kenji Tanaka,Online,Custom Development,1229.89,450,0.22,431691.39,292139.79,139551.6,0.08,34535.31,105016.29,367345.61,Check,Processing,Low,17,Dissatisfied,2.5,Yes,25,
TXN-103625,2020-08-16,2020-09-05,AlphaVentures,Technology,Germany,Europe,Mid-Market,Emma Clarke,Referral,Custom Development,14465.88,51,0.11,656606.29,356614.57,299991.72,0.12,78792.75,221198.97,20979.8,Credit Card,Completed,Critical,1,Very Satisfied,4.3,No,22,First purchase
TXN-103998,2023-06-09,2023-07-26,NovaBiz,Real Estate,Japan,Middle East,Enterprise,Aisha Bello,Cold Outreach,Analytics Suite,10724.48,464,0.21,3931165.39,2282688.72,1648476.67,0.13,511051.5,1137425.17,27009.53,Bank Transfer,COMPLETED,Critical,21,Dissatisfied,4.1,No,28,None
TXN-103482,2022-12-25,2023-01-21,Zenith Ltd,Retail,United Kingdom,Africa,Mid-Market,Maria Santos,Trade Show,Analytics Suite,371.87,7,0.09,2368.81,1642.69,726.12,0.27,639.58,86.54,438571.07,Check,Refunded,High,0,Satisfied,3.1,No,32,Escalated
TXN-104695,2024-05-11,2024-06-24,Zenith Ltd,Healthcare,UAE,Latin America,Startup,Sofia Andrade,Online,Custom Development,204.71,404,0.19,66989.3,37591.57,29397.73,0.09,6029.04,23368.69,392471.79,Invoice Net 60,Pending,Medium,37,Satisfied,4.5,No,4,Urgent delivery
TXN-103128,2023-09-07,2023-09-24,Zenith Ltd,Healthcare,Philippines,Latin America,SMB,Priya Nair,Referral,Training Package,11947.09,8,0.16,80284.44,30115.09,50169.35,0.27,21676.8,28492.55,315187.84,Credit Card,Cancelled,Low,1,Satisfied,4.8,Yes,1,VIP client
TXN-104091,2021-03-27,2021-04-07,AlphaVentures,Finance,Germany,Latin America,Enterprise,Carlos Rivera,Trade Show,Integration Module,7480.08,460,0.4,2064502.08,869648.42,1194853.66,0.2,412900.42,781953.24,221547.98,PayPal,Cancelled,High,66,Satisfied,4.7,Yes,,
TXN-101766,2020-01-10,2020-01-14,AlphaVentures,Technology,Japan,Middle East,Startup,Chen Wei,,Support Contract,11207.87,140,0.01,1553410.78,785399.75,768011.03,0.15,233011.62,534999.41,78753.61,Cash,Pending,Medium,3,Very Dissatisfied,3.9,No,4,Negotiated price
TXN-104528,2022-11-18,2022-12-02,Orion Inc,FMCG,Australia,Europe,SMB,Emma Clarke,Partner,Custom Development,7958.67,412,0.15,2787126.23,1602559.09,1184567.14,0.06,167227.57,1017339.57,294589.11,PayPal,Refunded,Low,52,Satisfied,2.0,Yes,27,Standard order
TXN-102453,2025-02-24,2025-04-19,Acme Corp,Logistics,Canada,Latin America,SMB,Carlos Rivera,Referral,Analytics Suite,13286.14,263,0.04,3354484.63,1631057.5,1723427.13,0.15,503172.69,1220254.44,74145.03,Bank Transfer,Completed,Medium,,Very Dissatisfied,4.6,No,17,Standard order
TXN-102951,2022-04-12,2022-04-29,Orion Inc,Healthcare,Singapore,Asia Pacific,SMB,Emma Clarke,Online,Custom Development,9984.57,195,0.38,1207134.51,696127.68,511006.83,0.06,72428.07,438578.76,17687.82,Check,Pending,Low,17,Satisfied,3.5,Yes,13,First purchase
TXN-103910,2023-07-28,2023-08-28,Nexus Co,E-Commerce,Philippines,Asia Pacific,SMB,Kenji Tanaka,Direct Sales,Hardware,8890.18,223,0.08,1823909.33,1050912.62,772996.71,0.29,528933.71,244063.0,322592.57,Credit Card,Processing,High,10,Satisfied,1.4,No,34,First purchase
TXN-104104,2023-10-21,2023-12-02,NovaBiz,Real Estate,United Kingdom,Latin America,Enterprise,Aisha Bello,Cold Outreach,Support Contract,760.98,181,0.28,99170.91,54473.08,44697.83,0.29,28759.56,15938.27,162927.63,Credit Card,Cancelled,Medium,9,Dissatisfied,,No,24,Urgent delivery
TXN-104734,2023-08-19,2023-09-18,GlobalTech,FMCG,Japan,Africa,Enterprise,Chen Wei,Partner,Support Contract,10928.13,20,0.25,163921.95,79636.58,84285.37,0.29,47537.37,36748.0,6748.97,Bank Transfer,Pending,Critical,2,Neutral,1.1,Yes,10,Renewal
TXN-103773,2023-10-04,2023-10-23,Acme Corp,Logistics,Brazil,Africa,Government,Emma Clarke,Trade Show,Hardware,12234.73,125,0.09,-1391700.54,737726.67,653973.87,0.14,194838.08,459135.79,38385.22,Credit Card,Cancelled,Low,7,Satisfied,1.2,No,2,VIP client
TXN-101271,2022-01-11,2022-03-12,GlobalTech,Healthcare,Singapore,Europe,SMB,Priya Nair,Trade Show,Cloud Subscription,7548.7,335,0.16,2124204.18,776415.66,1347788.52,0.25,531051.05,816737.47,455424.53,Check,Completed,Low,49,Very Satisfied,3.5,No,17,Urgent delivery
TXN-103639,2020-01-22,13-Mar-2020,Orion Inc,Finance,Canada,Africa,Mid-Market,Kenji Tanaka,Online,Training Package,12485.57,289,0.07,3355746.65,1899736.71,1456009.94,0.22,738264.26,717745.68,101592.78,PayPal,Cancelled,Low,26,Dissatisfied,1.7,Yes,26,Renewal
TXN-104556,2024-01-13,2024-02-24,Nexus Co,Technology,Japan,North America,Government,Emma Clarke,Cold Outreach,Maintenance Plan,14556.04,65,0.09,860989.77,436863.9,424125.87,0.25,215247.44,208878.43,60554.86,Credit Card,Processing,Critical,0,Neutral,2.5,Yes,15,Escalated
TXN-104166,2024-08-06,2024-08-24,Vertex Partners,Finance,UAE,Middle East,Government,Lucas Müller,Trade Show,Hardware,2506.74,442,0.33,742345.98,440359.47,301986.51,0.16,118775.36,183211.15,287616.06,Cash,Refunded,Low,,Satisfied,1.7,Yes,25,None
TXN-104193,2023-01-05,2023-01-25,Acme Corp,Retail,Singapore,Latin America,SMB,Priya Nair,Direct Sales,Maintenance Plan,11498.92,27,0.11,276319.05,159283.19,117035.86,0.25,69079.76,47956.1,211715.66,Cash,Pending,Medium,1,Dissatisfied,2.1,Yes,14,Renewal
TXN-100347,2021-08-16,2021-08-19,Zenith Ltd,Technology,Australia,Asia Pacific,SMB,Chen Wei,Social Media,Analytics Suite,7865.52,61,0.15,407827.21,284197.26,123629.95,0.13,53017.54,70612.41,245533.14,Credit Card,Completed,Low,,Very Satisfied,4.1,Yes,10,Renewal
TXN-103978,2021-03-28,2021-04-02,AlphaVentures,Technology,Singapore,Latin America,Startup,Maria Santos,Social Media,Support Contract,5699.2,421,0.26,1775528.77,1050902.17,724626.6,0.05,88776.44,635850.16,29803.74,PayPal,Completed,Critical,18,Neutral,4.5,No,11,VIP client
TXN-104680,2020-08-15,2020-08-19,Nexus Co,Consulting,Brazil,Africa,Government,Kenji Tanaka,Social Media,Maintenance Plan,13143.01,65,0.07,794494.95,427182.28,367312.67,0.08,63559.6,303753.07,387908.44,Bank Transfer,Refunded,Medium,6,Satisfied,4.9,Yes,19,VIP client
TXN-102562,2024-03-15,2024-03-24,BetaGroup,FMCG,Philippines,Europe,Enterprise,Maria Santos,Online,Consulting Service,695.9,157,0.39,66646.34,39420.49,27225.85,0.17,11329.88,15895.97,137853.11,PayPal,Pending,Medium,20,Satisfied,2.4,No,29,Urgent delivery
TXN-104645,2024-06-21,2024-07-15,Vertex Partners,Finace,Germany,Africa,Startup,Maria Santos,Online,Support Contract,12006.69,263,0.01,3126181.88,1644345.68,1481836.2,0.08,250094.55,1231741.65,142097.38,Check,Processing,High,8,Very Dissatisfied,1.1,Yes,7,First purchase
TXN-101423,2024-05-02,2024-05-13,AlphaVentures,Real Estate,United States,Europe,Government,Kenji Tanaka,Cold Outreach,Software License,9307.73,453,0.28,3035809.22,1279094.82,1756714.4,0.07,212506.65,1544207.75,115775.22,Cash,Processing,High,11,Very Dissatisfied,3.4,No,19,Renewal
TXN-100656,2020-03-05,2020-04-06,Vertex Partners,Logistics,Japan,North America,Startup,Maria Santos,Referral,Hardware,4828.5,16,0.1,69530.4,35860.94,33669.46,0.25,17382.6,16286.86,377694.39,Check,Cancelled,High,0,Very Satisfied,3.8,Yes,28,Urgent delivery
TXN-102102,2020-08-15,2020-08-24,Acme Corp,Technology,Philippines,Asia Pacific,Enterprise,Emma Clarke,Trade Show,Software License,11716.94,195,0.34,1507970.18,671980.89,835989.29,0.1,150797.02,685192.27,312235.55,Check,Refunded,Medium,21,Neutral,4.1,No,19,Renewal
TXN-100632,2024-04-28,2024-06-26,Orion Inc,Logistics,Japan,Asia Pacific,Startup,Aisha Bello,Cold Outreach,Maintenance Plan,13721.43,358,0.27,3585958.52,2106278.87,1479679.65,0.07,251017.1,1228662.55,134906.47,Bank Transfer,Processing,Medium,53,Very Satisfied,2.8,No,21,Renewal
TXN-104607,2021-11-06,2021-11-27,BetaGroup,Manufacturing,United Kingdom,North America,SMB,,,Support Contract,14696.77,334,0.36,3141581.56,1423263.0,1718318.56,0.13,408405.6,1309912.96,212194.76,Check,Processing,Critical,15,Very Dissatisfied,3.1,No,24,Renewal
TXN-102493,2023-04-16,2023-05-02,Orion Inc,Retail,United States,North America,Mid-Market,Sofia Andrade,Social Media,Integration Module,8659.13,184,0.15,1354287.93,837245.52,517042.41,0.18,243771.83,273270.58,266527.68,Bank Transfer,Cancelled,Critical,9,Neutral,2.5,Yes,28,Urgent delivery
TXN-102665,2024-06-29,2024-07-20,NovaBiz,Real Estate,Germany,North America,Government,Kenji Tanaka,Cold Outreach,Support Contract,10899.98,127,0.28,996694.17,556918.29,439775.88,0.17,169438.01,270337.87,98995.39,Credit Card,Refunded,Critical,10,Dissatisfied,4.5,Yes,20,Standard order
TXN-104562,2021-05-13,2021-06-02,Orion Inc,FMCG,Germany,Middle East,Startup,Emma Clarke,Trade Show,Software License,4563.58,400,0.03,1770669.04,693919.44,1076749.6,0.26,460373.95,616375.65,458597.29,Check,Processing,Medium,37,Very Dissatisfied,3.3,No,2,Bulk order
TXN-104195,2021-08-20,2021-10-17,AlphaVentures,E-Commerce,Australia,Africa,Enterprise,Maria Santos,Direct Sales,Cloud Subscription,11437.65,400,0.22,3568546.8,2370574.07,1197972.73,0.22,785080.3,412892.43,420946.04,Cash,Completed,Medium,48,Satisfied,3.6,No,30,Bulk order
TXN-103393,2025-02-21,2025-04-07,Acme Corp,Technology,,Europe,Mid-Market,James Teller,Social Media,Maintenance Plan,3582.05,91,0.33,218397.59,90410.59,127987.0,0.14,30575.66,97411.34,96481.36,Check,Pending,Critical,13,Satisfied,3.6,No,34,None
TXN-103179,2022-07-29,2022-09-21,PrimeSolutions,Manufacturing,Canada,Asia Pacific,SMB,Chen Wei,Social Media,Maintenance Plan,6220.98,239,0.36,951561.1,514835.78,436725.32,0.08,76124.89,360600.43,414156.05,Invoice Net 30,Completed,Critical,32,Dissatisfied,2.0,Yes,16,Renewal
TXN-103688,2020-02-18,2020-02-28,NovaBiz,Consulting,Australia,Europe,Startup,Kenji Tanaka,Social Media,Cloud Subscription,11277.39,142,0.05,1521319.91,596695.64,924624.27,0.17,258624.38,665999.89,118076.25,Cash,Cancelled,High,16,Dissatisfied,3.5,Yes,19,Urgent delivery
TXN-102500,2022-08-01,2022-08-23,Orion Inc,Technology,Brazil,Asia Pacific,Mid-Market,,Referral,Integration Module,1522.76,354,0.08,495932.48,261920.92,234011.56,0.24,119023.8,114987.76,369022.11,Invoice Net 30,Cancelled,High,35,Very Satisfied,4.8,Yes,9,None
TXN-101465,2020-11-19,2021-01-06,Vertex Partners,Finance,Australia,Europe,Mid-Market,Priya Nair,Partner,Cloud Subscription,4884.38,77,0.1,338487.53,179068.84,159418.69,0.19,64312.63,95106.06,297887.87,Cash,Refunded,Low,10,Satisfied,2.1,Yes,25,VIP client
TXN-102917,2021-09-30,2021-10-05,PrimeSolutions,Real Estate,Japan,Europe,Enterprise,Maria Santos,Trade Show,Support Contract,4951.66,366,0.06,1703569.11,689002.5,1014566.61,0.25,425892.28,588674.33,396139.49,,Pending,Medium,39,Very Dissatisfied,4.2,No,16,Follow-up required
TXN-100115,2022-08-06,2022-09-25,NovaBiz,Logistics,Australia,Asia Pacific,Startup,Priya Nair,Cold Outreach,Analytics Suite,10209.35,354,0.2,2891287.92,1361040.79,1530247.13,0.06,173477.28,1356769.85,56751.93,PayPal,Refunded,High,26,Dissatisfied,1.5,No,6,First purchase
TXN-101821,08/27/2023,2023-10-22,Orion Inc,Consulting,Germany,Middle East,Government,Priya Nair,Social Media,Support Contract,8302.86,399,0.28,2385245.62,1232295.29,1152950.33,0.1,238524.56,914425.77,426710.03,Invoice Net 60,Refunded,Critical,27,Very Satisfied,1.2,No,16,Follow-up required
TXN-101494,2022-04-30,2022-06-25,PrimeSolutions,Technology,Australia,Africa,Mid-Market,Emma Clarke,Social Media,Support Contract,14377.88,85,0.19,989917.04,620230.21,369686.83,0.24,237580.09,132106.74,71163.33,Cash,Pending,High,4,Dissatisfied,3.4,No,14,Renewal
TXN-102401,2021-01-19,2021-02-19,Acme Corp,FMCG,United States,Latin America,Enterprise,Emma Clarke,Partner,Analytics Suite,6410.62,498,0.21,2522066.12,889083.77,1632982.35,0.2,504413.22,1128569.13,104795.57,Invoice Net 30,Completed,Low,9,Neutral,3.0,Yes,32,Negotiated price
TXN-101232,06/26/2021,2021-08-16,NovaBiz,FMCG,Canada,Europe,Startup,Sofia Andrade,Social Media,Cloud Subscription,7462.14,396,0.34,1950304.91,1101232.85,849072.06,0.22,429067.08,420004.98,326781.3,Invoice Net 60,Completed,Medium,18,Dissatisfied,3.9,No,33,Escalated
TXN-102661,2021-01-14,2021-03-07,Vertex Partners,Real Estate,Germany,Europe,SMB,Aisha Bello,Social Media,Maintenance Plan,3474.62,123,0.14,367545.3,217189.74,150355.56,0.19,69833.61,80521.95,230847.94,PayPal,Completed,Medium,9,Satisfied,2.7,No,34,Escalated
TXN-102817,2024-02-15,2024-02-20,NovaBiz,Logistics,Brazil,Asia Pacific,SMB,Aisha Bello,Partner,Custom Development,7542.0,239,0.1,1622284.2,850208.1,772076.1,0.28,454239.58,317836.52,298197.69,Cash,Cancelled,High,13,Neutral,4.6,No,24,Urgent delivery
TXN-103406,2025-01-05,2025-02-28,NovaBiz,E-Commerce,UAE,Latin America,Government,Aisha Bello,Referral,Training Package,2334.99,354,0.1,743927.81,474267.81,269660.0,0.11,81832.06,187827.94,435311.34,Bank Transfer,Processing,High,1,Dissatisfied,2.8,Yes,,Standard order
TXN-104628,2023-08-20,2023-09-27,Zenith Ltd,Retail,Philippines,Middle East,Enterprise,Lucas Müller,Partner,Hardware,12138.32,280,0.32,-2311136.13,1067255.06,1243881.07,0.14,323559.06,920322.01,492931.74,Bank Transfer,Pending,High,5,Very Dissatisfied,2.6,FALSE,1,none
TXN-101153,2025-05-02,2025-06-05,AlphaVentures,Healthcare,United Kingdom,Asia Pacific,Startup,Lucas Müller,Cold Outreach,Training Package,11019.54,296,0.26,2413720.04,1460031.72,953688.32,0.06,144823.2,808865.12,131364.04,Credit Card,Pending,Low,4,Satisfied,2.1,Yes,4,Negotiated price
TXN-103944,2020-12-26,2020-12-11,PrimeSolutions,FMCG,United Kingdom,North America,Startup,Chen Wei,Online,Integration Module,6885.47,440,0.12,2666053.98,1054866.5,1611187.48,0.21,559871.34,1051316.14,480395.58,Bank Transfer,Refunded,Low,60,Very Satisfied,3.6,Yes,28,None
TXN-100057,2022-05-30,2022-06-07,AlphaVentures,Helthcare,Philippines,Asia Pacific,Mid-Market,Aisha Bello,Direct Sales,Software License,4284.53,348,0.24,1133172.49,605597.9,527574.59,0.13,147312.42,380262.17,114156.63,Check,Refunded,Medium,38,Satisfied,1.0,No,4,None
TXN-103483,2020-02-12,2020-02-15,BetaGroup,Technology,Japan,Asia Pacific,Startup,Lucas Müller,Online,Hardware,7613.67,203,0.4,927345.01,481431.21,445913.8,0.13,120554.85,325358.95,207887.13,Cash,Processing,,9,Very Dissatisfied,1.6,Yes,25,First purchase
TXN-104342,2024-01-05,2024-02-24,Nexus Co,Healthcare,Brazil,Middle East,SMB,Emma Clarke,Online,Cloud Subscription,11159.13,282,0.25,2360155.99,1177690.73,1182465.26,0.05,118007.8,1064457.46,287958.66,Bank Transfer,PROCESSING,High,32,Very Satisfied,3.8,Yes,17,Standard order
TXN-103617,2022-05-18,2022-05-30,Acme Corp,Real Estate,Singapore,Asia Pacific,Startup,Maria Santos,Direct Sales,Consulting Service,13382.62,393,0.4,3155621.8,1984659.17,1170962.63,0.19,599568.14,571394.49,378949.64,Invoice Net 60,PENDING,Low,45,Dissatisfied,2.8,Yes,25,Standard order
TXN-101735,2021-04-13,2021-05-12,BetaGroup,Finance,Singapore,Africa,Government,Emma Clarke,Direct Sales,Hardware,5378.17,91,0.14,420895.58,253257.76,167637.82,0.29,122059.72,45578.1,152099.67,Invoice Net 60,Processing,Low,12,Very Satisfied,3.1,Yes,34,Urgent delivery
TXN-102823,2022-02-08,2022-04-05,AlphaVentures,Healthcare,Singapore,Europe,SMB,Priya Nair,Direct Sales,Custom Development,855.26,381,0.13,283493.03,143835.49,139657.54,0.1,28349.3,111308.24,362130.91,Invoice Net 30,Pending,High,2,Satisfied,2.4,Yes,17,Bulk order
TXN-102196,2021-10-23,2021-12-16,GlobalTech,Technology,UAE,Europe,SMB,James Teller,Partner,Consulting Service,5449.09,41,0.11,198837.29,76630.88,122206.41,0.09,17895.36,104311.05,480666.24,Cash,Cancelled,High,6,Dissatisfied,2.8,No,35,Urgent delivery
TXN-104370,2020-01-06,2020-02-20,Nexus Co,Consulting,Germany,North America,Government,Maria Santos,Cold Outreach,Training Package,3857.21,215,0.3,580510.1,398723.59,181786.51,0.21,121907.12,59879.39,477909.68,Bank Transfer,Pending,Medium,10,Dissatisfied,3.0,Yes,28,Urgent delivery
TXN-102475,2025-05-02,2025-05-03,GlobalTech,E-Commerce,Germany,Asia Pacific,Startup,Aisha Bello,Direct Sales,Integration Module,4991.14,360,0.01,1778842.3,1133444.36,645397.94,0.13,231249.5,414148.44,269819.08,Invoice Net 30,Refunded,Low,18,Very Satisfied,1.7,No,26,n.a.
TXN-102564,2025-03-21,2025-05-04,GlobalTech,Consulting,Germany,North America,Enterprise,James Teller,Direct Sales,Custom Development,8697.24,372,0.02,3170665.81,2010662.48,1160003.33,0.16,507306.53,652696.8,132048.64,Invoice Net 60,Completed,High,3,Neutral,3.9,No,8,Bulk order
TXN-103243,2022-12-19,2023-01-27,GlobalTech,Real Estate,UAE,Europe,Startup,Kenji Tanaka,Referral,Custom Development,3517.71,168,0.15,502328.99,298758.32,203570.67,0.08,40186.32,163384.35,176690.36,Invoice Net 60,Processing,Low,14,Dissatisfied,2.6,No,36,Follow-up required
TXN-102608,2023-11-08,2023-12-01,GlobalTech,Manufacturing,Germany,Asia Pacific,Enterprise,Lucas Müller,Referral,Maintenance Plan,12646.76,87,0.19,891217.18,611278.64,279938.54,0.29,258452.98,21485.56,445889.03,Cash,Pending,Critical,2,Dissatisfied,1.3,No,16,First purchase
